iteration,current_cost,candidate_cost,best_cost,temperature,accepted,new_best,destroy_op,repair_op,feasible
181,21034796928.3,21034796928.3,21034738960.3,734976912.6314383,1.0,0.0,destroy_shaw_stores,repair_random,1.0
182,21034796928.3,21034796928.3,21034738960.3,733506958.8061754,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
183,21034796876.7,21034796876.7,21034738960.3,732039944.888563,1.0,0.0,destroy_random_delivery,repair_random,1.0
184,21034796928.3,21034796928.3,21034738960.3,730575864.9987859,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
185,21034796876.7,21034796876.7,21034738960.3,729114713.2687883,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
186,21034796876.7,21034805592.5,21034738960.3,727656483.8422507,0.0,0.0,destroy_random_route,repair_regret2,0.0
187,21034796876.7,21034796876.7,21034738960.3,726201170.8745662,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
188,21034796876.7,21034796876.7,21034738960.3,724748768.532817,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
189,21034796876.7,21034796876.7,21034738960.3,723299270.9957514,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
190,21034796876.7,21034805592.5,21034738960.3,721852672.4537599,0.0,0.0,destroy_random_route,repair_regret2,0.0
191,21034796876.7,21034796876.7,21034738960.3,720408967.1088524,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
192,21034796876.7,21034805592.5,21034738960.3,718968149.1746347,0.0,0.0,destroy_shaw_stores,repair_regret2,0.0
193,21034796876.7,21034796876.7,21034738960.3,717530212.8762854,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
194,21034796876.7,21034796876.7,21034738960.3,716095152.4505329,1.0,0.0,destroy_worst_delivery,repair_random,1.0
195,21034796876.7,21034796876.7,21034738960.3,714662962.1456318,1.0,0.0,destroy_random_delivery,repair_random,1.0
196,21034796876.7,21034796876.7,21034738960.3,713233636.2213405,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
197,21034796876.7,21034796876.7,21034738960.3,711807168.9488978,1.0,0.0,destroy_worst_delivery,repair_random,1.0
198,21034796876.7,21034796876.7,21034738960.3,710383554.6110001,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
199,21034796876.7,21034805592.5,21034738960.3,708962787.501778,0.0,0.0,destroy_random_period,repair_regret2,0.0
200,21034796876.7,21034796876.7,21034738960.3,707544861.9267745,1.0,0.0,destroy_worst_delivery,repair_random,1.0
201,21034796928.3,21034796928.3,21034738960.3,706129772.2029209,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
202,21034796928.3,21034796928.3,21034738960.3,704717512.6585151,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
203,21034796928.3,21034796928.3,21034738960.3,703308077.633198,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
204,21034796876.7,21034796876.7,21034738960.3,701901461.4779316,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
205,21034796876.7,21034796876.7,21034738960.3,700497658.5549757,1.0,0.0,destroy_shaw_stores,repair_random,1.0
206,21034796876.7,21034805592.5,21034738960.3,699096663.2378658,0.0,0.0,destroy_random_period,repair_regret2,0.0
207,21034796876.7,21034805592.5,21034738960.3,697698469.9113901,0.0,0.0,destroy_shaw_stores,repair_regret2,0.0
208,21034796876.7,21034796876.7,21034738960.3,696303072.9715673,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
209,21034796876.7,21034796876.7,21034738960.3,694910466.8256241,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
210,21034796876.7,21034796876.7,21034738960.3,693520645.8919729,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
